hour_beginning,location,Pedestrians,Towards Manhattan,Towards Brooklyn,weather_summary,temperature,precipitation,lat,long,events,Location1
5/6/2018 22:00,Brooklyn Bridge,234,118,116,partly-cloudy-night,57,0.0043,40.70816397,-73.9995087,,"(40.7081639691088, -73.9995087014816)"
2/25/2018 14:00,Brooklyn Bridge,773,431,342,partly-cloudy-day,42,0.0023,40.70816397,-73.9995087,,"(40.7081639691088, -73.9995087014816)"
3/27/2018 11:00,Brooklyn Bridge,1559,743,816,clear-day,40,0,40.70816397,-73.9995087,,"(40.7081639691088, -73.9995087014816)"
4/15/2018 1:00,Brooklyn Bridge,31,21,10,cloudy,44,0,40.70816397,-73.9995087,,"(40.7081639691088, -73.9995087014816)"
3/22/2018 0:00,Brooklyn Bridge,5,1,4,snow,32,0.0205,40.70816397,-73.9995087,,"(40.7081639691088, -73.9995087014816)"
3/19/2018 20:00,Brooklyn Bridge,261,109,152,clear-night,41,0,40.70816397,-73.9995087,,"(40.7081639691088, -73.9995087014816)"
5/13/2018 0:00,Brooklyn Bridge,98,69,29,,,,40.70816397,-73.9995087,Mother's Day,"(40.7081639691088, -73.9995087014816)"
5/8/2018 6:00,Brooklyn Bridge,197,81,116,clear-day,51,0,40.70816397,-73.9995087,,"(40.7081639691088, -73.9995087014816)"
3/8/2018 14:00,Brooklyn Bridge,1031,495,536,rain,38,0.0286,40.70816397,-73.9995087,,"(40.7081639691088, -73.9995087014816)"
6/11/2018 5:00,Brooklyn Bridge,38,23,15,partly-cloudy-night,57,0.0006,40.70816397,-73.9995087,,"(40.7081639691088, -73.9995087014816)"
6/12/2018 3:00,Brooklyn Bridge,4,0,4,clear-night,56,0,40.70816397,-73.9995087,,"(40.7081639691088, -73.9995087014816)"
5/13/2018 18:00,Brooklyn Bridge,989,468,521,partly-cloudy-day,53,0.0007,40.70816397,-73.9995087,Mother's Day,"(40.7081639691088, -73.9995087014816)"
3/5/2018 11:00,Brooklyn Bridge,1301,639,662,partly-cloudy-day,40,0,40.70816397,-73.9995087,,"(40.7081639691088, -73.9995087014816)"
3/26/2018 20:00,Brooklyn Bridge,405,156,249,clear-night,39,0,40.70816397,-73.9995087,,"(40.7081639691088, -73.9995087014816)"
5/8/2018 4:00,Brooklyn Bridge,12,5,7,clear-night,52,0,40.70816397,-73.9995087,,"(40.7081639691088, -73.9995087014816)"
4/4/2018 16:00,Brooklyn Bridge,1546,843,703,partly-cloudy-day,54,0.0019,40.70816397,-73.9995087,,"(40.7081639691088, -73.9995087014816)"
5/22/2018 4:00,Brooklyn Bridge,3,0,3,clear-night,60,0,40.70816397,-73.9995087,,"(40.7081639691088, -73.9995087014816)"
5/13/2018 17:00,Brooklyn Bridge,1114,563,551,partly-cloudy-day,53,0.0003,40.70816397,-73.9995087,Mother's Day,"(40.7081639691088, -73.9995087014816)"
5/12/2018 10:00,Brooklyn Bridge,761,389,372,cloudy,54,0.0026,40.70816397,-73.9995087,,"(40.7081639691088, -73.9995087014816)"
2/28/2018 0:00,Brooklyn Bridge,7,0,7,clear-night,42,0,40.70816397,-73.9995087,,"(40.7081639691088, -73.9995087014816)"
3/24/2018 1:00,Brooklyn Bridge,20,12,8,partly-cloudy-night,38,0,40.70816397,-73.9995087,,"(40.7081639691088, -73.9995087014816)"
5/19/2018 21:00,Brooklyn Bridge,232,85,147,cloudy,56,0.0005,40.70816397,-73.9995087,,"(40.7081639691088, -73.9995087014816)"
3/30/2018 10:00,Brooklyn Bridge,1190,710,480,partly-cloudy-day,53,0.0004,40.70816397,-73.9995087,,"(40.7081639691088, -73.9995087014816)"
5/30/2018 6:00,Brooklyn Bridge,168,78,90,cloudy,63,0,40.70816397,-73.9995087,,"(40.7081639691088, -73.9995087014816)"
4/14/2018 3:00,Brooklyn Bridge,30,18,12,clear-night,63,0,40.70816397,-73.9995087,,"(40.7081639691088, -73.9995087014816)"
4/4/2018 1:00,Brooklyn Bridge,4,0,4,cloudy,40,0.0006,40.70816397,-73.9995087,,"(40.7081639691088, -73.9995087014816)"
5/8/2018 21:00,Brooklyn Bridge,528,179,349,clear-night,58,0,40.70816397,-73.9995087,,"(40.7081639691088, -73.9995087014816)"
5/4/2018 1:00,Brooklyn Bridge,34,10,24,partly-cloudy-night,69,0,40.70816397,-73.9995087,,"(40.7081639691088, -73.9995087014816)"
3/30/2018 20:00,Brooklyn Bridge,483,215,268,partly-cloudy-night,48,0.0009,40.70816397,-73.9995087,,"(40.7081639691088, -73.9995087014816)"
3/6/2018 15:00,Brooklyn Bridge,1527,726,801,clear-day,44,0,40.70816397,-73.9995087,,"(40.7081639691088, -73.9995087014816)"
2/24/2018 1:00,Brooklyn Bridge,9,7,2,partly-cloudy-night,41,0,40.70816397,-73.9995087,,"(40.7081639691088, -73.9995087014816)"
6/11/2018 10:00,Brooklyn Bridge,1182,611,571,clear-day,64,0,40.70816397,-73.9995087,,"(40.7081639691088, -73.9995087014816)"
4/18/2018 13:00,Brooklyn Bridge,1781,823,958,partly-cloudy-day,47,0.0003,40.70816397,-73.9995087,,"(40.7081639691088, -73.9995087014816)"
4/25/2018 15:00,Brooklyn Bridge,376,197,179,fog,57,0.0223,40.70816397,-73.9995087,,"(40.7081639691088, -73.9995087014816)"
3/12/2018 3:00,Brooklyn Bridge,5,0,5,clear-night,33,0,40.70816397,-73.9995087,,"(40.7081639691088, -73.9995087014816)"
2/18/2018 13:00,Brooklyn Bridge,2215,1132,1083,rain,43,0.0399,40.70816397,-73.9995087,,"(40.7081639691088, -73.9995087014816)"
4/11/2018 14:00,Brooklyn Bridge,1501,664,837,partly-cloudy-day,48,0,40.70816397,-73.9995087,,"(40.7081639691088, -73.9995087014816)"
3/17/2018 15:00,Brooklyn Bridge,2300,1028,1272,clear-day,46,0,40.70816397,-73.9995087,St. Patrick's Day,"(40.7081639691088, -73.9995087014816)"
5/31/2018 10:00,Brooklyn Bridge,621,260,361,partly-cloudy-day,66,0.0013,40.70816397,-73.9995087,,"(40.7081639691088, -73.9995087014816)"
3/19/2018 5:00,Brooklyn Bridge,13,6,7,clear-night,33,0,40.70816397,-73.9995087,,"(40.7081639691088, -73.9995087014816)"
5/26/2018 14:00,Brooklyn Bridge,2888,1426,1462,clear-day,87,0,40.70816397,-73.9995087,,"(40.7081639691088, -73.9995087014816)"
2/16/2018 22:00,Brooklyn Bridge,71,35,36,clear-night,38,0,40.70816397,-73.9995087,,"(40.7081639691088, -73.9995087014816)"
2/14/2018 9:00,Brooklyn Bridge,341,170,171,partly-cloudy-day,36,0.0007,40.70816397,-73.9995087,Valentine's Day,"(40.7081639691088, -73.9995087014816)"
3/23/2018 3:00,Brooklyn Bridge,0,0,0,clear-night,36,0,40.70816397,-73.9995087,,"(40.7081639691088, -73.9995087014816)"
4/4/2018 11:00,Brooklyn Bridge,1289,673,616,cloudy,49,0.0004,40.70816397,-73.9995087,,"(40.7081639691088, -73.9995087014816)"
4/2/2018 17:00,Brooklyn Bridge,1674,791,883,partly-cloudy-day,41,0.0186,40.70816397,-73.9995087,,"(40.7081639691088, -73.9995087014816)"
5/9/2018 14:00,Brooklyn Bridge,1783,866,917,clear-day,69,0,40.70816397,-73.9995087,,"(40.7081639691088, -73.9995087014816)"
4/2/2018 7:00,Brooklyn Bridge,25,13,12,snow,32,0.038,40.70816397,-73.9995087,,"(40.7081639691088, -73.9995087014816)"
4/26/2018 17:00,Brooklyn Bridge,2501,1245,1256,clear-day,67,0,40.70816397,-73.9995087,,"(40.7081639691088, -73.9995087014816)"
2/26/2018 16:00,Brooklyn Bridge,1584,830,754,clear-day,51,0.0025,40.70816397,-73.9995087,,"(40.7081639691088, -73.9995087014816)"
4/12/2018 9:00,Brooklyn Bridge,516,221,295,partly-cloudy-day,47,0,40.70816397,-73.9995087,,"(40.7081639691088, -73.9995087014816)"
3/7/2018 23:00,Brooklyn Bridge,6,1,5,partly-cloudy-night,34,0.0126,40.70816397,-73.9995087,,"(40.7081639691088, -73.9995087014816)"
5/11/2018 21:00,Brooklyn Bridge,767,373,394,partly-cloudy-night,69,0,40.70816397,-73.9995087,,"(40.7081639691088, -73.9995087014816)"
3/1/2018 3:00,Brooklyn Bridge,11,8,3,partly-cloudy-night,49,0,40.70816397,-73.9995087,,"(40.7081639691088, -73.9995087014816)"
3/6/2018 2:00,Brooklyn Bridge,4,2,2,clear-night,34,0,40.70816397,-73.9995087,,"(40.7081639691088, -73.9995087014816)"
3/22/2018 10:00,Brooklyn Bridge,601,377,224,partly-cloudy-day,38,0.0039,40.70816397,-73.9995087,,"(40.7081639691088, -73.9995087014816)"
5/20/2018 3:00,Brooklyn Bridge,7,2,5,fog,58,0.0043,40.70816397,-73.9995087,,"(40.7081639691088, -73.9995087014816)"
3/28/2018 11:00,Brooklyn Bridge,1247,639,608,partly-cloudy-day,42,0.0004,40.70816397,-73.9995087,,"(40.7081639691088, -73.9995087014816)"
4/10/2018 6:00,Brooklyn Bridge,43,23,20,partly-cloudy-night,37,0.0007,40.70816397,-73.9995087,,"(40.7081639691088, -73.9995087014816)"
4/28/2018 16:00,Brooklyn Bridge,3638,1484,2154,clear-day,63,0,40.70816397,-73.9995087,,"(40.7081639691088, -73.9995087014816)"
3/13/2018 11:00,Brooklyn Bridge,315,153,162,partly-cloudy-day,35,0.0059,40.70816397,-73.9995087,,"(40.7081639691088, -73.9995087014816)"
5/5/2018 22:00,Brooklyn Bridge,342,168,174,partly-cloudy-night,64,0,40.70816397,-73.9995087,Cinco de Mayo,"(40.7081639691088, -73.9995087014816)"
6/3/2018 9:00,Brooklyn Bridge,817,447,370,partly-cloudy-day,61,0,40.70816397,-73.9995087,,"(40.7081639691088, -73.9995087014816)"
3/24/2018 16:00,Brooklyn Bridge,2625,1209,1416,clear-day,49,0,40.70816397,-73.9995087,,"(40.7081639691088, -73.9995087014816)"
5/4/2018 4:00,Brooklyn Bridge,8,6,2,clear-night,68,0,40.70816397,-73.9995087,,"(40.7081639691088, -73.9995087014816)"
4/19/2018 11:00,Brooklyn Bridge,956,396,560,partly-cloudy-day,43,0,40.70816397,-73.9995087,,"(40.7081639691088, -73.9995087014816)"
5/20/2018 20:00,Brooklyn Bridge,1559,595,964,partly-cloudy-day,73,0,40.70816397,-73.9995087,,"(40.7081639691088, -73.9995087014816)"
5/3/2018 13:00,Brooklyn Bridge,1713,803,910,clear-day,86,0,40.70816397,-73.9995087,,"(40.7081639691088, -73.9995087014816)"
3/29/2018 23:00,Brooklyn Bridge,150,117,33,cloudy,46,0,40.70816397,-73.9995087,,"(40.7081639691088, -73.9995087014816)"
4/23/2018 4:00,Brooklyn Bridge,3,1,2,clear-night,43,0,40.70816397,-73.9995087,,"(40.7081639691088, -73.9995087014816)"
4/19/2018 21:00,Brooklyn Bridge,139,92,47,clear-night,42,0,40.70816397,-73.9995087,,"(40.7081639691088, -73.9995087014816)"
3/29/2018 12:00,Brooklyn Bridge,1188,687,501,partly-cloudy-day,48,0.0023,40.70816397,-73.9995087,,"(40.7081639691088, -73.9995087014816)"
6/7/2018 19:00,Brooklyn Bridge,1399,756,643,clear-day,64,0,40.70816397,-73.9995087,,"(40.7081639691088, -73.9995087014816)"
6/9/2018 15:00,Brooklyn Bridge,3062,1495,1567,clear-day,79,0,40.70816397,-73.9995087,,"(40.7081639691088, -73.9995087014816)"
2/18/2018 6:00,Brooklyn Bridge,23,20,3,clear-night,34,0.0003,40.70816397,-73.9995087,,"(40.7081639691088, -73.9995087014816)"
5/15/2018 2:00,Brooklyn Bridge,13,7,6,partly-cloudy-night,59,0,40.70816397,-73.9995087,,"(40.7081639691088, -73.9995087014816)"
3/4/2018 3:00,Brooklyn Bridge,7,6,1,partly-cloudy-night,39,0,40.70816397,-73.9995087,,"(40.7081639691088, -73.9995087014816)"
3/16/2018 13:00,Brooklyn Bridge,1492,689,803,partly-cloudy-day,38,0.0017,40.70816397,-73.9995087,,"(40.7081639691088, -73.9995087014816)"
6/1/2018 18:00,Brooklyn Bridge,1548,836,712,clear-day,78,0.0007,40.70816397,-73.9995087,,"(40.7081639691088, -73.9995087014816)"
4/9/2018 23:00,Brooklyn Bridge,51,16,35,partly-cloudy-night,41,0,40.70816397,-73.9995087,,"(40.7081639691088, -73.9995087014816)"
4/20/2018 19:00,Brooklyn Bridge,935,437,498,clear-day,46,0,40.70816397,-73.9995087,,"(40.7081639691088, -73.9995087014816)"
3/19/2018 10:00,Brooklyn Bridge,648,378,270,clear-day,36,0,40.70816397,-73.9995087,,"(40.7081639691088, -73.9995087014816)"
4/27/2018 10:00,Brooklyn Bridge,629,396,233,partly-cloudy-day,53,0.0054,40.70816397,-73.9995087,,"(40.7081639691088, -73.9995087014816)"
5/27/2018 22:00,Brooklyn Bridge,354,159,195,cloudy,57,0,40.70816397,-73.9995087,,"(40.7081639691088, -73.9995087014816)"
4/21/2018 5:00,Brooklyn Bridge,11,8,3,clear-night,38,0,40.70816397,-73.9995087,,"(40.7081639691088, -73.9995087014816)"
2/11/2018 13:00,Brooklyn Bridge,232,114,118,rain,47,0.0439,40.70816397,-73.9995087,,"(40.7081639691088, -73.9995087014816)"
3/2/2018 16:00,Brooklyn Bridge,39,26,13,rain,35,0.0285,40.70816397,-73.9995087,,"(40.7081639691088, -73.9995087014816)"
6/5/2018 16:00,Brooklyn Bridge,1578,785,793,cloudy,72,0,40.70816397,-73.9995087,,"(40.7081639691088, -73.9995087014816)"
6/3/2018 10:00,Brooklyn Bridge,1232,733,499,partly-cloudy-day,61,0,40.70816397,-73.9995087,,"(40.7081639691088, -73.9995087014816)"
4/1/2018 9:00,Brooklyn Bridge,850,480,370,partly-cloudy-day,48,0,40.70816397,-73.9995087,Easter Sunday,"(40.7081639691088, -73.9995087014816)"
5/14/2018 8:00,Brooklyn Bridge,334,118,216,partly-cloudy-day,53,0.0005,40.70816397,-73.9995087,,"(40.7081639691088, -73.9995087014816)"
4/3/2018 8:00,Brooklyn Bridge,234,87,147,partly-cloudy-day,38,0,40.70816397,-73.9995087,,"(40.7081639691088, -73.9995087014816)"
6/8/2018 22:00,Brooklyn Bridge,400,151,249,partly-cloudy-night,74,0,40.70816397,-73.9995087,,"(40.7081639691088, -73.9995087014816)"
3/23/2018 18:00,Brooklyn Bridge,850,474,376,partly-cloudy-day,46,0,40.70816397,-73.9995087,,"(40.7081639691088, -73.9995087014816)"
5/23/2018 10:00,Brooklyn Bridge,1354,828,526,rain,67,0.2176,40.70816397,-73.9995087,,"(40.7081639691088, -73.9995087014816)"
3/21/2018 9:00,Brooklyn Bridge,30,11,19,fog,32,0.0041,40.70816397,-73.9995087,,"(40.7081639691088, -73.9995087014816)"
3/23/2018 8:00,Brooklyn Bridge,209,80,129,clear-day,35,0,40.70816397,-73.9995087,,"(40.7081639691088, -73.9995087014816)"
5/28/2018 22:00,Brooklyn Bridge,300,89,211,cloudy,61,0,40.70816397,-73.9995087,Memorial Day,"(40.7081639691088, -73.9995087014816)"
4/28/2018 3:00,Brooklyn Bridge,1,1,0,partly-cloudy-night,50,0,40.70816397,-73.9995087,,"(40.7081639691088, -73.9995087014816)"
3/28/2018 4:00,Brooklyn Bridge,4,2,2,partly-cloudy-night,37,0,40.70816397,-73.9995087,,"(40.7081639691088, -73.9995087014816)"
4/23/2018 9:00,Brooklyn Bridge,653,342,311,clear-day,52,0,40.70816397,-73.9995087,,"(40.7081639691088, -73.9995087014816)"
3/7/2018 6:00,Brooklyn Bridge,29,14,15,partly-cloudy-night,34,0.0041,40.70816397,-73.9995087,,"(40.7081639691088, -73.9995087014816)"
3/17/2018 21:00,Brooklyn Bridge,233,101,132,clear-night,43,0,40.70816397,-73.9995087,St. Patrick's Day,"(40.7081639691088, -73.9995087014816)"
2/21/2018 20:00,Brooklyn Bridge,407,240,167,partly-cloudy-night,65,0.0106,40.70816397,-73.9995087,,"(40.7081639691088, -73.9995087014816)"
5/28/2018 5:00,Brooklyn Bridge,38,26,12,cloudy,53,0.0013,40.70816397,-73.9995087,Memorial Day,"(40.7081639691088, -73.9995087014816)"
4/8/2018 11:00,Brooklyn Bridge,1609,833,776,clear-day,37,0,40.70816397,-73.9995087,,"(40.7081639691088, -73.9995087014816)"
2/5/2018 10:00,Brooklyn Bridge,671,313,358,clear-day,31,0.0006,40.70816397,-73.9995087,,"(40.7081639691088, -73.9995087014816)"
4/12/2018 4:00,Brooklyn Bridge,6,2,4,partly-cloudy-night,42,0,40.70816397,-73.9995087,,"(40.7081639691088, -73.9995087014816)"
5/28/2018 7:00,Brooklyn Bridge,125,71,54,partly-cloudy-day,55,0.0066,40.70816397,-73.9995087,Memorial Day,"(40.7081639691088, -73.9995087014816)"
4/5/2018 10:00,Brooklyn Bridge,1742,1041,701,clear-day,37,0,40.70816397,-73.9995087,,"(40.7081639691088, -73.9995087014816)"
3/22/2018 17:00,Brooklyn Bridge,1175,629,546,clear-day,50,0.0004,40.70816397,-73.9995087,,"(40.7081639691088, -73.9995087014816)"
2/12/2018 21:00,Brooklyn Bridge,80,40,40,clear-night,37,0,40.70816397,-73.9995087,,"(40.7081639691088, -73.9995087014816)"
5/20/2018 14:00,Brooklyn Bridge,2978,1281,1697,partly-cloudy-day,79,0,40.70816397,-73.9995087,,"(40.7081639691088, -73.9995087014816)"
4/15/2018 17:00,Brooklyn Bridge,604,258,346,cloudy,40,0,40.70816397,-73.9995087,,"(40.7081639691088, -73.9995087014816)"
4/10/2018 5:00,Brooklyn Bridge,18,11,7,partly-cloudy-night,37,0.0011,40.70816397,-73.9995087,,"(40.7081639691088, -73.9995087014816)"
3/18/2018 23:00,Brooklyn Bridge,56,14,42,clear-night,37,0,40.70816397,-73.9995087,,"(40.7081639691088, -73.9995087014816)"
2/21/2018 5:00,Brooklyn Bridge,18,11,7,cloudy,56,0,40.70816397,-73.9995087,,"(40.7081639691088, -73.9995087014816)"
4/24/2018 7:00,Brooklyn Bridge,232,93,139,clear-day,45,0,40.70816397,-73.9995087,,"(40.7081639691088, -73.9995087014816)"
5/29/2018 15:00,Brooklyn Bridge,1780,829,951,clear-day,84,0,40.70816397,-73.9995087,,"(40.7081639691088, -73.9995087014816)"
5/25/2018 16:00,Brooklyn Bridge,2459,1166,1293,clear-day,84,0.0027,40.70816397,-73.9995087,,"(40.7081639691088, -73.9995087014816)"
2/7/2018 6:00,Brooklyn Bridge,51,26,25,clear-night,29,0,40.70816397,-73.9995087,,"(40.7081639691088, -73.9995087014816)"
3/24/2018 11:00,Brooklyn Bridge,1831,1021,810,clear-day,44,0,40.70816397,-73.9995087,,"(40.7081639691088, -73.9995087014816)"
5/29/2018 13:00,Brooklyn Bridge,1892,798,1094,clear-day,82,0,40.70816397,-73.9995087,,"(40.7081639691088, -73.9995087014816)"
4/17/2018 16:00,Brooklyn Bridge,1452,653,799,partly-cloudy-day,44,0.0004,40.70816397,-73.9995087,Tax Day,"(40.7081639691088, -73.9995087014816)"
2/19/2018 21:00,Brooklyn Bridge,70,48,22,partly-cloudy-night,44,0.0089,40.70816397,-73.9995087,Presidents' Day (regional holiday),"(40.7081639691088, -73.9995087014816)"
6/4/2018 3:00,Brooklyn Bridge,1,0,1,rain,52,0.0263,40.70816397,-73.9995087,,"(40.7081639691088, -73.9995087014816)"
5/21/2018 18:00,Brooklyn Bridge,2247,1249,998,clear-day,72,0.0012,40.70816397,-73.9995087,,"(40.7081639691088, -73.9995087014816)"
2/12/2018 2:00,Brooklyn Bridge,10,8,2,partly-cloudy-night,59,0.0001,40.70816397,-73.9995087,,"(40.7081639691088, -73.9995087014816)"
3/1/2018 18:00,Brooklyn Bridge,548,344,204,partly-cloudy-night,53,0,40.70816397,-73.9995087,,"(40.7081639691088, -73.9995087014816)"
2/10/2018 22:00,Brooklyn Bridge,109,105,4,rain,44,0.0368,40.70816397,-73.9995087,,"(40.7081639691088, -73.9995087014816)"
3/13/2018 6:00,Brooklyn Bridge,10,3,7,sleet,33,0.1982,40.70816397,-73.9995087,,"(40.7081639691088, -73.9995087014816)"
3/2/2018 11:00,Brooklyn Bridge,58,28,30,rain,36,0.0797,40.70816397,-73.9995087,,"(40.7081639691088, -73.9995087014816)"
4/19/2018 4:00,Brooklyn Bridge,1,0,1,partly-cloudy-night,44,0.0101,40.70816397,-73.9995087,,"(40.7081639691088, -73.9995087014816)"
3/9/2018 16:00,Brooklyn Bridge,1414,643,771,partly-cloudy-day,41,0.0154,40.70816397,-73.9995087,,"(40.7081639691088, -73.9995087014816)"
5/25/2018 23:00,Brooklyn Bridge,283,113,170,clear-night,75,0,40.70816397,-73.9995087,,"(40.7081639691088, -73.9995087014816)"
2/22/2018 13:00,Brooklyn Bridge,663,249,414,partly-cloudy-day,43,0.0013,40.70816397,-73.9995087,,"(40.7081639691088, -73.9995087014816)"
3/23/2018 15:00,Brooklyn Bridge,1835,842,993,partly-cloudy-day,48,0,40.70816397,-73.9995087,,"(40.7081639691088, -73.9995087014816)"
5/10/2018 13:00,Brooklyn Bridge,1575,675,900,partly-cloudy-day,60,0,40.70816397,-73.9995087,,"(40.7081639691088, -73.9995087014816)"
2/25/2018 20:00,Brooklyn Bridge,141,63,78,cloudy,43,0.0001,40.70816397,-73.9995087,,"(40.7081639691088, -73.9995087014816)"
6/10/2018 2:00,Brooklyn Bridge,50,25,25,partly-cloudy-night,69,0,40.70816397,-73.9995087,,"(40.7081639691088, -73.9995087014816)"
3/18/2018 6:00,Brooklyn Bridge,34,23,11,clear-night,31,0,40.70816397,-73.9995087,,"(40.7081639691088, -73.9995087014816)"
3/12/2018 18:00,Brooklyn Bridge,885,465,420,partly-cloudy-day,41,0,40.70816397,-73.9995087,,"(40.7081639691088, -73.9995087014816)"
4/4/2018 6:00,Brooklyn Bridge,58,25,33,fog,42,0.0007,40.70816397,-73.9995087,,"(40.7081639691088, -73.9995087014816)"
2/9/2018 14:00,Brooklyn Bridge,1036,483,553,partly-cloudy-day,32,0.0009,40.70816397,-73.9995087,,"(40.7081639691088, -73.9995087014816)"
2/18/2018 17:00,Brooklyn Bridge,2021,854,1167,clear-day,43,0.0039,40.70816397,-73.9995087,,"(40.7081639691088, -73.9995087014816)"
4/11/2018 8:00,Brooklyn Bridge,288,98,190,clear-day,37,0,40.70816397,-73.9995087,,"(40.7081639691088, -73.9995087014816)"
2/24/2018 16:00,Brooklyn Bridge,794,408,386,partly-cloudy-day,47,0.014,40.70816397,-73.9995087,,"(40.7081639691088, -73.9995087014816)"
2/15/2018 17:00,Brooklyn Bridge,1131,562,569,clear-day,58,0,40.70816397,-73.9995087,,"(40.7081639691088, -73.9995087014816)"
5/18/2018 13:00,Brooklyn Bridge,2328,1006,1322,clear-day,62,0,40.70816397,-73.9995087,,"(40.7081639691088, -73.9995087014816)"
4/8/2018 6:00,Brooklyn Bridge,34,18,16,cloudy,32,0.0006,40.70816397,-73.9995087,,"(40.7081639691088, -73.9995087014816)"
6/1/2018 15:00,Brooklyn Bridge,1927,891,1036,partly-cloudy-day,77,0.0007,40.70816397,-73.9995087,,"(40.7081639691088, -73.9995087014816)"
4/16/2018 4:00,Brooklyn Bridge,0,0,0,rain,40,0.2847,40.70816397,-73.9995087,,"(40.7081639691088, -73.9995087014816)"
3/13/2018 21:00,Brooklyn Bridge,89,40,49,clear-night,35,0,40.70816397,-73.9995087,,"(40.7081639691088, -73.9995087014816)"
4/1/2018 10:00,Brooklyn Bridge,1508,888,620,clear-day,50,0,40.70816397,-73.9995087,Easter Sunday,"(40.7081639691088, -73.9995087014816)"
3/25/2018 9:00,Brooklyn Bridge,582,310,272,partly-cloudy-day,36,0,40.70816397,-73.9995087,,"(40.7081639691088, -73.9995087014816)"
6/4/2018 22:00,Brooklyn Bridge,324,148,176,partly-cloudy-night,62,0,40.70816397,-73.9995087,,"(40.7081639691088, -73.9995087014816)"
3/19/2018 21:00,Brooklyn Bridge,157,74,83,clear-night,39,0,40.70816397,-73.9995087,,"(40.7081639691088, -73.9995087014816)"
3/22/2018 3:00,Brooklyn Bridge,0,0,0,partly-cloudy-night,32,0.0027,40.70816397,-73.9995087,,"(40.7081639691088, -73.9995087014816)"
4/30/2018 8:00,Brooklyn Bridge,384,168,216,partly-cloudy-day,47,0,40.70816397,-73.9995087,,"(40.7081639691088, -73.9995087014816)"
2/25/2018 9:00,Brooklyn Bridge,113,72,41,rain,41,0.0429,40.70816397,-73.9995087,,"(40.7081639691088, -73.9995087014816)"
4/2/2018 18:00,Brooklyn Bridge,1374,651,723,rain,41,0.2139,40.70816397,-73.9995087,,"(40.7081639691088, -73.9995087014816)"
2/10/2018 5:00,Brooklyn Bridge,3,1,2,partly-cloudy-night,36,0,40.70816397,-73.9995087,,"(40.7081639691088, -73.9995087014816)"
4/27/2018 21:00,Brooklyn Bridge,260,151,109,partly-cloudy-night,52,0,40.70816397,-73.9995087,,"(40.7081639691088, -73.9995087014816)"
4/26/2018 23:00,Brooklyn Bridge,213,120,93,clear-night,58,0,40.70816397,-73.9995087,,"(40.7081639691088, -73.9995087014816)"
2/14/2018 10:00,Brooklyn Bridge,688,366,322,partly-cloudy-day,38,0.0005,40.70816397,-73.9995087,Valentine's Day,"(40.7081639691088, -73.9995087014816)"
